Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue;Size;Color;Material;Warranty;Manufacturer;Rating;Shipping_Weight;Delivery_Time;Discount;Eco_Friendly;Shipping_Cost;Shipping_Company;Shipping_Type;Insurance;Return_Policy
12-02-2015;12;February;2015;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;56;40;96;Small;Green;Aluminum;2 Years;Manufacturer B;2;12.4;9;6;False;24.4;FedEx;Next Day;Premium;30 Days
12-02-2019;12;February;2019;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;28;2;5;78;56;134;Extra Large;Black;Plastic;1 Year;Manufacturer B;5;6.24;1;24;False;44.78;UPS;Express;Basic;7 Days
12-02-2021;12;February;2021;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;20;2;5;56;40;96;Small;Red;Plastic;1 Year;Manufacturer A;1;1.1;2;10;False;25.87;Posti;Next Day;Premium;No Return
12-02-2015;12;February;2015;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;70;50;120;Medium;Blue;Steel;3 Years;Manufacturer D;4;13.93;9;24;False;5.02;UPS;Next Day;Basic;60 Days
18-02-2021;18;February;2021;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Large;Blue;Carbon Fiber;2 Years;Manufacturer D;1;11.84;1;15;True;91.93;FedEx;Standard;Basic;30 Days
18-02-2019;18;February;2019;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Medium;Black;Carbon Fiber;3 Years;Manufacturer D;4;12.94;3;0;True;85.17;FedEx;Standard;Premium;7 Days
24-03-2023;24;March;2023;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;42;30;72;Extra Large;White;Carbon Fiber;2 Years;Manufacturer D;5;0.84;8;9;False;75.52;DHL;Same Day;Basic;7 Days
24-03-2019;24;March;2019;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;36;26;62;Extra Large;Green;Carbon Fiber;Lifetime;Manufacturer B;5;13.17;9;10;True;20.94;GLS;Standard;None;No Return
30-03-2016;30;March;2016;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Small;Red;Plastic;1 Year;Manufacturer D;1;7.3;3;27;False;16.43;DHL;Same Day;Basic;7 Days
30-03-2022;30;March;2022;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Small;Red;Aluminum;3 Years;Manufacturer A;4;13.7;5;0;True;11.42;DHL;Next Day;Premium;30 Days
30-03-2013;30;March;2013;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Extra Large;White;Steel;2 Years;Manufacturer D;5;10.54;1;0;False;73.78;GLS;Same Day;Basic;7 Days
30-03-2023;30;March;2023;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Medium;Black;Steel;2 Years;Manufacturer D;2;6.67;8;12;True;93.24;FedEx;Standard;Basic;7 Days
17-05-2014;17;May;2014;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;11;8;19;Medium;Blue;Aluminum;1 Year;Manufacturer B;2;2.29;8;19;False;45.9;FedEx;Standard;Basic;7 Days
17-05-2015;17;May;2015;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;39;28;67;Large;White;Aluminum;Lifetime;Manufacturer C;4;8.59;3;25;True;16.32;DHL;Same Day;Premium;No Return
17-05-2020;17;May;2020;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;14;10;24;Medium;White;Aluminum;Lifetime;Manufacturer B;1;10.78;3;19;True;53.68;DHL;Next Day;None;60 Days
17-05-2018;17;May;2018;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;31;22;53;Extra Large;Red;Carbon Fiber;Lifetime;Manufacturer C;5;13.61;5;6;True;38.14;Posti;Standard;None;30 Days
19-05-2014;19;May;2014;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;64;46;110;Small;Red;Plastic;3 Years;Manufacturer D;1;13.34;4;18;True;40.61;FedEx;Standard;Premium;60 Days
19-05-2015;19;May;2015;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;13;2;5;36;26;62;Small;Blue;Carbon Fiber;1 Year;Manufacturer D;2;4.25;8;17;True;64.03;FedEx;Same Day;None;No Return
19-05-2015;19;May;2015;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;64;46;110;Medium;Red;Steel;Lifetime;Manufacturer A;5;1.59;6;15;True;73.28;DHL;Next Day;None;60 Days
19-05-2020;19;May;2020;52;Adults (35-64);F;United Kingdom;England;Accessories;Bottles and Cages;Water Bottle - 30 oz.;14;2;5;39;28;67;Medium;White;Steel;3 Years;Manufacturer D;1;7.31;9;3;True;15.51;FedEx;Express;Basic;60 Days
17-07-2016;17;July;2016;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;24;18;42;Medium;Blue;Steel;1 Year;Manufacturer A;3;4.51;4;7;True;8.38;Posti;Next Day;Basic;No Return
17-07-2021;17;July;2021;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;19;14;33;Large;Red;Steel;1 Year;Manufacturer D;4;5.1;7;11;True;99.46;DHL;Standard;Basic;No Return
17-07-2016;17;July;2016;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;24;18;42;Small;Red;Carbon Fiber;1 Year;Manufacturer C;4;10.18;4;24;True;27.11;Posti;Same Day;Premium;30 Days
17-07-2021;17;July;2021;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;24;18;42;Small;White;Aluminum;1 Year;Manufacturer C;3;11.33;9;29;True;10.11;Posti;Next Day;None;No Return
15-10-2023;15;October;2023;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;48;36;84;Small;White;Plastic;1 Year;Manufacturer C;2;11.14;5;0;True;23.04;Posti;Express;Premium;60 Days
15-10-2017;15;October;2017;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;8;6;14;Large;Black;Carbon Fiber;3 Years;Manufacturer B;5;12.35;3;28;False;8.7;UPS;Same Day;None;No Return
15-10-2016;15;October;2016;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;48;36;84;Medium;Blue;Carbon Fiber;1 Year;Manufacturer A;4;1.13;4;2;True;42.22;UPS;Same Day;Basic;60 Days
15-10-2019;15;October;2019;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;5;2;5;13;10;23;Large;Blue;Steel;Lifetime;Manufacturer C;3;14.5;1;18;True;81.23;Posti;Next Day;Premium;30 Days
30-01-2023;30;January;2023;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;27;20;47;Extra Large;Green;Steel;3 Years;Manufacturer C;3;5.41;2;25;False;37.42;GLS;Same Day;Basic;60 Days
30-01-2019;30;January;2019;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;27;2;5;72;54;126;Small;Blue;Plastic;Lifetime;Manufacturer A;2;5.82;5;19;False;47.2;FedEx;Standard;Premium;30 Days
30-01-2014;30;January;2014;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;24;18;42;Medium;Green;Plastic;1 Year;Manufacturer C;2;9.66;1;14;False;69.18;GLS;Express;None;60 Days
30-01-2021;30;January;2021;48;Adults (35-64);F;Germany;Hessen;Accessories;Bottles and Cages;Water Bottle - 30 oz.;24;2;5;64;48;112;Small;Black;Steel;Lifetime;Manufacturer B;1;3.77;7;11;True;53.34;DHL;Next Day;Premium;No Return
09-03-2017;9;March;2017;21;Youth (<25);M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;20;20;40;Medium;Black;Aluminum;1 Year;Manufacturer A;4;10.33;2;7;True;86.84;FedEx;Express;None;60 Days
09-03-2021;9;March;2021;21;Youth (<25);M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;6;6;12;Extra Large;Blue;Plastic;Lifetime;Manufacturer D;1;4.31;6;18;True;87.27;GLS;Next Day;Basic;No Return
09-03-2022;9;March;2022;21;Youth (<25);M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;18;18;36;Extra Large;Red;Plastic;1 Year;Manufacturer D;3;10.68;1;0;True;5.94;GLS;Express;None;7 Days
09-03-2021;9;March;2021;21;Youth (<25);M;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;6;6;12;Medium;White;Steel;3 Years;Manufacturer D;5;12.36;8;3;True;78.91;DHL;Same Day;None;30 Days
02-10-2013;2;October;2013;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;29;2;5;57;58;115;Extra Large;Black;Aluminum;2 Years;Manufacturer D;5;13.55;1;1;True;48.77;Posti;Standard;Premium;7 Days
02-10-2022;2;October;2022;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;35;36;71;Extra Large;Green;Aluminum;Lifetime;Manufacturer A;2;6.42;2;29;True;98.94;DHL;Standard;None;30 Days
02-10-2015;2;October;2015;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;30;2;5;59;60;119;Extra Large;Red;Plastic;1 Year;Manufacturer D;5;12.2;7;28;True;50.91;Posti;Same Day;Premium;7 Days
02-10-2016;2;October;2016;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;35;36;71;Extra Large;Green;Steel;Lifetime;Manufacturer D;5;7.24;2;11;True;98.76;FedEx;Express;Basic;60 Days
23-11-2015;23;November;2015;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;18;18;36;Extra Large;Red;Steel;2 Years;Manufacturer B;5;4.07;6;15;True;76.68;DHL;Express;None;30 Days
23-11-2020;23;November;2020;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;4;2;5;8;8;16;Small;Black;Carbon Fiber;Lifetime;Manufacturer A;3;11.11;7;19;True;28.62;FedEx;Standard;None;30 Days
23-11-2023;23;November;2023;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;11;2;5;21;22;43;Extra Large;Blue;Carbon Fiber;3 Years;Manufacturer A;5;4.77;1;21;True;56.15;UPS;Next Day;Basic;No Return
23-11-2018;23;November;2018;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;2;2;4;Medium;Black;Plastic;2 Years;Manufacturer C;5;2.98;5;23;True;99.25;UPS;Standard;Premium;60 Days
06-05-2020;6;May;2020;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;22;2;5;43;44;87;Medium;Black;Carbon Fiber;2 Years;Manufacturer B;5;2.26;6;15;True;86.47;GLS;Express;None;60 Days
06-05-2016;6;May;2016;23;Youth (<25);F;Australia;Victoria;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;41;42;83;Small;Black;Carbon Fiber;1 Year;Manufacturer C;1;6.27;5;3;False;14.25;UPS;Same Day;Basic;60 Days
01-09-2013;1;September;2013;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;18;4;10;68;72;140;Extra Large;Black;Steel;2 Years;Manufacturer C;3;11.32;2;25;True;72.11;UPS;Next Day;Premium;60 Days
01-09-2023;1;September;2023;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;30;4;10;114;120;234;Extra Large;Blue;Aluminum;3 Years;Manufacturer B;2;12.3;8;15;False;37.83;DHL;Express;Basic;No Return
01-09-2022;1;September;2022;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;17;4;10;65;68;133;Large;Red;Aluminum;2 Years;Manufacturer C;1;12.6;2;21;False;5.66;GLS;Next Day;None;7 Days
01-09-2016;1;September;2016;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;30;4;10;114;120;234;Medium;Red;Steel;2 Years;Manufacturer C;4;6.71;8;27;False;43.33;DHL;Next Day;Premium;No Return
05-01-2015;5;January;2015;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;19;4;10;72;76;148;Large;Green;Steel;3 Years;Manufacturer A;3;1.05;1;7;True;27.3;DHL;Same Day;Basic;30 Days
05-01-2013;5;January;2013;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;21;4;10;80;84;164;Small;Red;Steel;Lifetime;Manufacturer C;3;3.09;9;13;True;82.79;DHL;Same Day;None;30 Days
15-02-2016;15;February;2016;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;11;4;10;42;44;86;Medium;Red;Plastic;Lifetime;Manufacturer D;4;3.33;1;22;False;37.05;UPS;Standard;Basic;30 Days
15-02-2014;15;February;2014;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;20;4;10;76;80;156;Large;Black;Plastic;2 Years;Manufacturer A;4;7.81;5;22;False;83.61;GLS;Standard;None;7 Days
15-02-2014;15;February;2014;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;11;4;10;42;44;86;Medium;Green;Carbon Fiber;Lifetime;Manufacturer C;4;13.78;4;1;False;5.06;Posti;Next Day;Premium;60 Days
15-02-2018;15;February;2018;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;18;4;10;68;72;140;Small;Green;Plastic;Lifetime;Manufacturer B;2;2.39;7;6;False;34.24;DHL;Same Day;Premium;No Return
26-05-2016;26;May;2016;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;25;4;10;95;100;195;Extra Large;Blue;Plastic;2 Years;Manufacturer A;5;0.99;4;10;False;27.91;GLS;Express;Basic;No Return
26-05-2014;26;May;2014;54;Adults (35-64);F;United States;Washington;Accessories;Bottles and Cages;Mountain Bottle Cage;25;4;10;95;100;195;Large;Green;Carbon Fiber;1 Year;Manufacturer C;3;0.51;8;5;False;27.19;GLS;Same Day;Basic;7 Days
23-10-2019;23;October;2019;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;9;4;10;41;36;77;Large;White;Steel;Lifetime;Manufacturer C;5;13.56;9;20;False;11.48;UPS;Next Day;Premium;30 Days
23-10-2015;23;October;2015;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;24;4;10;110;96;206;Extra Large;White;Plastic;Lifetime;Manufacturer C;5;12.42;7;21;True;22.78;UPS;Standard;Premium;No Return
23-10-2015;23;October;2015;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;11;4;10;51;44;95;Medium;White;Carbon Fiber;1 Year;Manufacturer C;4;14.46;5;23;True;57.78;Posti;Express;None;No Return
23-10-2019;23;October;2019;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;22;4;10;101;88;189;Large;Red;Aluminum;2 Years;Manufacturer C;2;10.65;7;13;False;32.68;FedEx;Express;Basic;30 Days
29-03-2016;29;March;2016;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;16;4;10;74;64;138;Large;Black;Aluminum;Lifetime;Manufacturer B;1;9.35;4;19;False;44.65;GLS;Express;Basic;60 Days
29-03-2014;29;March;2014;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;6;4;10;28;24;52;Small;Red;Steel;2 Years;Manufacturer C;2;2.29;2;24;False;40.8;Posti;Express;Premium;60 Days
29-03-2014;29;March;2014;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;13;4;10;60;52;112;Small;White;Carbon Fiber;3 Years;Manufacturer D;5;8.85;3;1;True;88.21;Posti;Same Day;None;30 Days
29-03-2015;29;March;2015;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;3;4;10;14;12;26;Medium;Black;Steel;2 Years;Manufacturer B;2;11.97;6;28;False;91.0;DHL;Standard;Basic;30 Days
14-05-2017;14;May;2017;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;28;4;10;129;112;241;Extra Large;Red;Carbon Fiber;Lifetime;Manufacturer D;4;13.11;6;24;True;51.83;FedEx;Next Day;Basic;No Return
14-05-2021;14;May;2021;22;Youth (<25);M;United States;Oregon;Accessories;Bottles and Cages;Mountain Bottle Cage;26;4;10;120;104;224;Small;Red;Aluminum;Lifetime;Manufacturer C;1;13.12;8;16;False;36.36;FedEx;Express;Basic;30 Days
29-11-2013;29;November;2013;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Medium;Blue;Aluminum;1 Year;Manufacturer B;4;4.9;5;4;True;15.15;GLS;Express;Basic;7 Days
29-11-2020;29;November;2020;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;21;2;5;61;42;103;Small;Green;Carbon Fiber;1 Year;Manufacturer B;1;3.25;2;14;True;95.57;FedEx;Same Day;Premium;60 Days
29-11-2023;29;November;2023;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Extra Large;Black;Aluminum;2 Years;Manufacturer B;5;2.65;4;7;True;10.72;DHL;Standard;Basic;7 Days
29-11-2022;29;November;2022;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Medium;White;Steel;Lifetime;Manufacturer D;1;9.84;4;3;True;33.28;Posti;Express;None;7 Days
03-12-2022;3;December;2022;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Large;Green;Plastic;2 Years;Manufacturer C;1;1.52;7;7;True;33.32;GLS;Next Day;Basic;No Return
03-12-2013;3;December;2013;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Large;Red;Carbon Fiber;Lifetime;Manufacturer A;1;13.12;8;4;True;35.44;Posti;Express;Premium;60 Days
03-12-2014;3;December;2014;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;16;2;5;46;32;78;Extra Large;Blue;Aluminum;3 Years;Manufacturer C;2;12.21;9;24;False;20.61;Posti;Standard;Basic;7 Days
03-12-2019;3;December;2019;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Medium;Black;Steel;2 Years;Manufacturer C;2;0.6;4;25;True;79.4;GLS;Same Day;Premium;60 Days
18-12-2013;18;December;2013;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;3;2;5;9;6;15;Small;Red;Aluminum;1 Year;Manufacturer A;5;9.02;2;6;True;16.64;DHL;Express;Premium;7 Days
18-12-2016;18;December;2016;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;10;2;5;29;20;49;Large;Blue;Carbon Fiber;1 Year;Manufacturer A;1;9.68;8;17;False;65.32;DHL;Express;None;30 Days
18-12-2014;18;December;2014;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Small;Black;Steel;2 Years;Manufacturer D;3;13.64;6;24;False;16.77;FedEx;Same Day;Premium;60 Days
18-12-2014;18;December;2014;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;7;2;5;20;14;34;Small;Green;Aluminum;Lifetime;Manufacturer A;5;8.26;6;8;False;11.7;GLS;Express;Premium;60 Days
17-01-2017;17;January;2017;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;9;2;5;26;18;44;Large;Green;Aluminum;Lifetime;Manufacturer A;1;1.25;1;3;False;91.4;GLS;Next Day;Basic;30 Days
17-01-2014;17;January;2014;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;2;2;5;6;4;10;Small;Green;Carbon Fiber;2 Years;Manufacturer A;1;10.41;6;16;True;23.06;Posti;Same Day;Premium;7 Days
17-01-2013;17;January;2013;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;6;2;5;17;12;29;Extra Large;White;Aluminum;Lifetime;Manufacturer B;2;5.57;1;1;False;83.02;Posti;Same Day;Basic;60 Days
17-01-2018;17;January;2018;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;1;2;5;3;2;5;Medium;White;Steel;2 Years;Manufacturer B;5;7.89;9;28;False;56.74;FedEx;Standard;Basic;No Return
31-01-2018;31;January;2018;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Large;Blue;Plastic;1 Year;Manufacturer D;1;3.97;7;23;True;12.4;FedEx;Express;Premium;60 Days
31-01-2022;31;January;2022;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;15;2;5;44;30;74;Extra Large;White;Steel;3 Years;Manufacturer A;1;12.98;2;25;False;95.77;Posti;Next Day;Premium;60 Days
04-02-2017;4;February;2017;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Extra Large;Blue;Aluminum;Lifetime;Manufacturer C;5;9.03;1;9;False;28.46;DHL;Express;None;No Return
04-02-2016;4;February;2016;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;23;2;5;67;46;113;Extra Large;Green;Carbon Fiber;1 Year;Manufacturer D;3;11.31;6;10;True;86.67;DHL;Express;Basic;60 Days
04-02-2017;4;February;2017;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;18;2;5;52;36;88;Medium;Green;Plastic;3 Years;Manufacturer C;5;2.68;8;16;False;21.04;GLS;Next Day;Premium;7 Days
04-02-2021;4;February;2021;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;25;2;5;73;50;123;Extra Large;White;Steel;3 Years;Manufacturer A;5;8.69;8;22;False;86.12;DHL;Next Day;Basic;No Return
20-03-2013;20;March;2013;22;Youth (<25);F;United States;California;Accessories;Bottles and Cages;Water Bottle - 30 oz.;17;2;5;49;34;83;Extra Large;Red;Plastic;1 Year;Manufacturer C;3;4.87;8;12;False;6.26;GLS;Standard;None;No Return
